address,sido,sigungu,code,lat,long,SIG_CD
세종특별자치시 다정북로 219 (다정동)044-864-3627 ,세종,세종,세종,36.494878,127.255384,36110
"세종특별자치시 한누리대로 2165 (보람동) A118,119,120,121,128,129,130,131044-866-3844 ",세종,세종,세종,36.47733222,127.2865194,36110
울산광역시 남구 대공원입구로 4 (옥동)052-258-3665 ,울산,남구,울산남구,35.53233,129.293827,31140
울산광역시 남구 대암로129번길 9-6 (야음동)052-269-8651 ,울산,남구,울산남구,35.531028,129.32974,31140
울산광역시 남구 대학로 152 (무거동)052-277-8742 ,울산,남구,울산남구,35.547956,129.26287,31140
울산광역시 남구 대학로84번길 5-3 (무거동)052-225-8829 ,울산,남구,울산남구,35.542467,129.260197,31140
울산광역시 남구 돋질로 310 (삼산동)052-266-3208 ,울산,남구,울산남구,35.54388,129.3386831,31140
울산광역시 남구 문수로 329 (옥동)052-227-7982 ,울산,남구,울산남구,35.5355131,129.2896507,31140
울산광역시 남구 번영로 215 (신정동)052-256-3207 ,울산,남구,울산남구,35.5441545,129.3245996,31140
울산광역시 남구 삼산로 182 (달동)052-258-3784 ,울산,남구,울산남구,35.537113,129.327221,31140
울산광역시 남구 삼산로 231 (달동)052-274-3243 ,울산,남구,울산남구,35.538827,129.332793,31140
"울산광역시 남구 삼산로 257, 1층 (달동)052-256-9380 ",울산,남구,울산남구,35.539174,129.335097,31140
울산광역시 남구 삼산로 273 (삼산동) 삼산타워052-276-6988 ,울산,남구,울산남구,35.539484,129.336761,31140
울산광역시 남구 삼산로 278 번길 8 (삼산동)052-268-9878 ,울산,남구,울산남구,35.5384838,129.3373025,31140
"울산광역시 남구 삼산중로74번길 30-1, 1~2층 (삼산동)052-256-4702 ",울산,남구,울산남구,35.540501,129.33876,31140
울산광역시 남구 중앙로 180 (달동)052-273-3312 ,울산,남구,울산남구,35.537276,129.313613,31140
울산광역시 동구 방어진순환도로 652 (일산동)052-233-8419 ,울산,동구,울산동구,35.499635,129.429599,31170
울산광역시 동구 방어진순환도로 899 (서부동) 현대백화점주차장052-250-4168 ,울산,동구,울산동구,35.52114999,129.4317341,31170
울산광역시 북구 동해안로 1601 (산하동)052-297-3306 ,울산,북구,울산북구,35.628685,129.440824,31200
울산광역시 북구 산업로 1011 (연암동)052-289-3503 ,울산,북구,울산북구,35.583521,129.358882,31200
울산광역시 북구 진장17길 10 (진장동)052-916-0154 ,울산,북구,울산북구,35.562433,129.356469,31200
울산광역시 북구 화봉로 75 (화봉동)052-289-8729 ,울산,북구,울산북구,35.588615,129.367334,31200
울산광역시 울주군 서생면 대송리 25-18052-238-5947 ,울산,울주,울산울주,35.3590048,129.3591978,31710
울산광역시 중구 번영로 434 (복산동)052-292-3570 ,울산,중구,울산중구,35.561657,129.332358,31110
울산광역시 중구 성안12길 45 (성안동)052-212-3259 ,울산,중구,울산중구,35.577829,129.324413,31110
"울산광역시 중구 신기길 103, (1층,2층 전체) (태화동)052-248-6589 ",울산,중구,울산중구,35.550548,129.298364,31110
울산광역시 중구 젊음의2거리 33 (성남동)052-212-3346 ,울산,중구,울산중구,35.553215,129.320479,31110
울산광역시 중구 젊음의거리 74 (성남동)052-248-1984 ,울산,중구,울산중구,35.55396882,129.32119,31110
인천광역시 계양구 계양대로 131 (작전동)032-551-3658 ,인천,계양,인천계양,37.5355197,126.722153,28245
"인천광역시 계양구 계양대로 37, 1층 (작전동)032-544-8599 ",인천,계양,인천계양,37.527064,126.721981,28245
인천광역시 계양구 장제로 808 (계산동)032-552-8869 ,인천,계양,인천계양,37.5398491,126.7350019,28245
인천광역시 남동구 경원대로 974 (간석동)032-422-3228 ,인천,남동,인천남동,37.469719,126.690745,28200
인천광역시 남동구 경인로 750 (간석동)032-505-3665 ,인천,남동,인천남동,37.476788,126.710148,28200
"인천광역시 남동구 남동대로 773, , 14 삼성화재 인천사옥 (구월동)032-438-7283 ",인천,남동,인천남동,37.45167435,126.7074902,28200
"인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)032-423-8533 ",인천,남동,인천남동,37.400003,126.724387,28200
"인천광역시 남동구 서창남로 51 (서창동) 101,102,103호032-464-3301 ",인천,남동,인천남동,37.424128,126.749997,28200
인천광역시 남동구 예술로 126 (구월동)032-441-3303 ,인천,남동,인천남동,37.44526,126.700865,28200
인천광역시 남동구 예술로 138 (구월동)032-455-1150 ,인천,남동,인천남동,37.4462001,126.7009972,28200
인천광역시 남동구 예술로 174 (구월동) 흥국생명032-438-8749 ,인천,남동,인천남동,37.449472,126.701438,28200
"인천광역시 남동구 인하로 497-22, 2층 (구월동)032-428-9246 ",인천,남동,인천남동,37.44420071,126.7021764,28200
인천광역시 남동구 인하로 556 (구월동)032-469-3513 ,인천,남동,인천남동,37.442715,126.708511,28200
"인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)032-582-8630 ",인천,동구,인천동구,37.48307,126.66043,28140
인천광역시 미추홀구 매소홀로 368 (학익동)032-872-3506 ,인천,미추홀,인천미추홀,37.4403818,126.6627574,28177
인천광역시 미추홀구 아암대로 107 (용현동)032-885-3211 ,인천,미추홀,인천미추홀,37.4523373,126.6325809,28177
인천광역시 미추홀구 인하로 59 (용현동)032-868-8422 ,인천,미추홀,인천미추홀,37.451827,126.654969,28177
"인천광역시 미추홀구 주안로 100, 1-2층 (주안동)032-424-8322 ",인천,미추홀,인천미추홀,37.463837,126.68074,28177
"인천광역시 부평구 경원대로 1377, 1-4층 (부평동)032-502-8352 ",인천,부평,인천부평,37.491434,126.722134,28237
인천광역시 부평구 경원대로 1397 (부평동)032-514-1823 ,인천,부평,인천부평,37.49158659,126.7244861,28237
인천광역시 부평구 길주로 643 (삼산동)032-517-8812 ,인천,부평,인천부평,37.507296,126.734181,28237
"인천광역시 부평구 동암광장로 14, 1~2층 (십정동)032-429-8376 ",인천,부평,인천부평,37.471537,126.702361,28237
인천광역시 부평구 부평대로 233 (청천동)032-508-8463 ,인천,부평,인천부평,37.512313,126.710236,28237
"인천광역시 부평구 부평대로 60, 현대해상화재보험 1층 (부평동)032-330-9755 ",인천,부평,인천부평,37.496786,126.72307,28237
"인천광역시 부평구 부평문화로 52, 1~2층 (부평동)032-528-8680 ",인천,부평,인천부평,37.493886,126.721952,28237
"인천광역시 부평구 시장로 21, 1-3층 (부평동)032-504-8309 ",인천,부평,인천부평,37.49306528,126.7249329,28237
인천광역시 부평구 장제로 371 (갈산동)032-528-8917 ,인천,부평,인천부평,37.5189106,126.7321159,28237
인천광역시 서구 서곶로 277 (심곡동)032-563-6785 ,인천,서구,인천서구,37.5424157,126.67636,28260
인천광역시 서구 완정로 172 (마전동)032-562-3660 ,인천,서구,인천서구,37.6025256,126.6574188,28260
인천광역시 서구 원당대로 668 (당하동)032-566-7984 ,인천,서구,인천서구,37.593418,126.675556,28260
인천광역시 서구 중봉대로 586번길 19032-566-2707 ,인천,서구,인천서구,37.531852,126.652141,28260
인천광역시 서구 중봉대로 612번길 10-17032-565-8967 ,인천,서구,인천서구,37.533884,126.652098,28260
"인천광역시 서구 청라커낼로 300 (청라동, 청라센트럴에일린의뜰)032-566-3728 ",인천,서구,인천서구,37.5343559,126.6492859,28260
인천광역시 연수구 경원대로 184 (동춘동)032-814-8328 ,인천,연수,인천연수,37.404386,126.681528,28185
인천광역시 연수구 센트럴로 194 (송도동)032-834-8633 ,인천,연수,인천연수,37.39523,126.640539,28185
인천광역시 연수구 송도과학로16번길 33-1 (송도동)032-310-9370 ,인천,연수,인천연수,37.380763,126.659213,28185
인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운032-814-3229 ,인천,연수,인천연수,37.387483,126.663494,28185
인천광역시 연수구 아트센터대로 131 (송도동)032-858-9687 ,인천,연수,인천연수,37.399483,126.636786,28185
인천광역시 연수구 앵고개로 171 (동춘동)032-812-3607 ,인천,연수,인천연수,37.41243,126.664447,28185
"인천광역시 연수구 용담로 115 (연수동) 105,106,203호032-818-3307 ",인천,연수,인천연수,37.415072,126.677781,28185
인천광역시 연수구 청능대로 210 (동춘동)032-456-4488 ,인천,연수,인천연수,37.406269,126.683786,28185
"인천광역시 연수구 컨벤시아대로 55 (송도동, 송도이안)032-833-3734 ",인천,연수,인천연수,37.397041,126.651825,28185
인천광역시 연수구 하모니로 136 (송도동)032-833-3227 ,인천,연수,인천연수,37.384821,126.644284,28185
인천광역시 중구 공항로 272 (운서동) 인천공항032-743-8257 ,인천,중구,인천중구,37.446784,126.452879,28110
인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73032-743-0048 ,인천,중구,인천중구,37.449611,126.450031,28110
인천광역시 중구 공항로 272 (운서동) 제2여객터미널 1층 환영홀지역 23-202032-743-8263 ,인천,중구,인천중구,37.46783,126.4323,28110
인천광역시 중구 공항로 272 (운서동) 제2여객터미널 3층 탑승지역 25-235032-743-8264 ,인천,중구,인천중구,37.465769,126.433126,28110
인천광역시 중구 공항로 272 (운서동)032-743-8261 ,인천,중구,인천중구,37.4691084,126.4346961,28110
인천광역시 중구 신도시남로142번길 17 (운서동)032-752-3414 ,인천,중구,인천중구,37.493991,126.492667,28110
인천광역시 중구 하늘중앙로195번길 15 (중산동)032-746-3718 ,인천,중구,인천중구,37.48942,126.56146,28110
전라남도 광양시 중마중앙로 143 061-795-3295 ,전남,광양,광양,34.943156,127.69796,46230
전라남도 나주시 상야1길 21 (빛가람동)061-336-3276 ,전남,나주,나주,35.022514,126.788058,46170
전라남도 목포시 고하대로 694 (산정동)061-274-3201 ,전남,목포,목포,34.8086337,126.3732658,46110
전라남도 목포시 미항로 137 (상동)061-283-9636 ,전남,목포,목포,34.796986,126.43495,46110
전라남도 목포시 백년대로 293 (상동)061-285-3408 ,전남,목포,목포,34.803958,126.419806,46110
전라남도 목포시 백년대로375번길 1 (옥암동)061-287-8784 ,전남,목포,목포,34.807386,126.4272671,46110
전라남도 목포시 영산로 495061-273-3718 ,전남,목포,목포,34.8101683,126.4169697,46110
전라남도 무안군 남악3로82번길 11061-283-8841 ,전남,무안,무안,34.8131423,126.4617254,46840
전라남도 순천시 비봉2길 9 (조례동)061-727-8404 ,전남,순천,순천,34.971612,127.520805,46150
전라남도 순천시 연향번영길 118 (연향동)061-722-3393 ,전남,순천,순천,34.952486,127.518861,46150
전라남도 순천시 왕지2길 17 (왕지동)061-723-3371 ,전남,순천,순천,34.968146,127.523261,46150
전라남도 순천시 해룡면 향매로 97 061-723-3558 ,전남,순천,순천,34.933509,127.550306,46150
전라남도 여수시 망마로 39 (학동)061-686-8452 ,전남,여수,여수,34.75984,127.667034,46130
전라남도 여수시 여문1로 49 (여서동)061-654-8727 ,전남,여수,여수,34.752883,127.704195,46130
전라남도 여수시 예울마루로 37-53 (웅천동)061-683-3510 ,전남,여수,여수,34.746166,127.671046,46130
전라남도 여수시 이순신 광장로 192061-662-3677 ,전남,여수,여수,34.738437,127.744285,46130
전라남도 여수시 좌수영로 482 (둔덕동)061-653-3261 ,전남,여수,여수,34.768947,127.697469,46130
전라북도 군산시 공단대로 422 (나운동)063-471-3720 ,전북,군산,군산,35.962771,126.695586,45130
전라북도 군산시 수송로 195 (수송동)063-468-9454 ,전북,군산,군산,35.964213,126.717207,45130
전라북도 군산시 황룡로 7 (미룡동)063-467-8540 ,전북,군산,군산,35.945739,126.685965,45130
전라북도 익산시 무왕로 1005 (영등동)063-851-3341 ,전북,익산,익산,35.959316,126.968766,45140
전라북도 익산시 무왕로 1052 (영등동)063-836-7481 ,전북,익산,익산,35.958206,126.973766,45140
전라북도 익산시 선화로 106 (모현동1가)063-837-3670 ,전북,익산,익산,35.948353,126.942392,45140
전라북도 전주시 덕진구 기린대로 491 (덕진동1가)063-271-3481 ,전북,전주,전주,35.842878,127.124205,45113
전라북도 전주시 덕진구 기지로 68 (중동)063-224-3577 ,전북,전주,전주,35.83811,127.059364,45113
전라북도 전주시 덕진구 명륜4길 12 (덕진동1가)063-251-8511 ,전북,전주,전주,35.8429149,127.1268229,45113
전라북도 전주시 덕진구 백제대로 616 (금암동)063-271-3688 ,전북,전주,전주,35.842014,127.137492,45113
전라북도 전주시 완산구 모악로 4696 (평화동2가)063-226-3580 ,전북,전주,전주,35.788482,127.131075,45111
전라북도 전주시 완산구 백제대로 242 (중화산동2가)063-237-3457 ,전북,전주,전주,35.814654,127.123414,45111
전라북도 전주시 완산구 서신로 104 (서신동)063-252-8990 ,전북,전주,전주,35.8345971,127.1161323,45111
전라북도 전주시 완산구 용머리로 7 (효자동1가)063-224-8973 ,전북,전주,전주,35.8058839,127.1110843,45111
전라북도 전주시 완산구 유연로 288 (중화산동2가)063-226-6939 ,전북,전주,전주,35.8250953,127.1169548,45111
전라북도 전주시 완산구 전주객사4길 44-18 (고사동)063-287-8462 ,전북,전주,전주,35.819775,127.144494,45111
전라북도 전주시 완산구 팔달로 123 (전동)063-282-9882 ,전북,전주,전주,35.8134452,127.1485323,45111
전라북도 전주시 완산구 홍산로 238 (효자동2가)063-236-8897 ,전북,전주,전주,35.8148784,127.1064483,45111
전라북도 전주시 완산구 홍산중앙로 22 (효자동3가)063-228-8750 ,전북,전주,전주,35.81559,127.109351,45111
전라북도 정읍시 충정로 271 (수성동)063-532-3324 ,전북,정읍,정읍,35.570273,126.851701,45180
전북 전주시  송천중앙로 228063-278-3578 ,전북,전주,전주,35.867469,127.121929,45111
제주특별자치도 서귀포시 대정읍 에듀시티로 36 064-792-3371 ,제주,서귀포,서귀포,33.291788,126.284407,50130
"제주특별자치도 서귀포시 성산읍 일출로 284-5, 1,2층064-782-8535 ",제주,서귀포,서귀포,33.462865,126.935544,50130
제주특별자치도 서귀포시 성산읍 일출로 80 064-782-3273 ,제주,서귀포,서귀포,33.44998,126.920605,50130
제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 B1-29064-908-1729 ,제주,서귀포,서귀포,33.306608,126.316714,50130
제주특별자치도 서귀포시 일주서로 11 (강정동)064-738-5943 ,제주,서귀포,서귀포,33.2492775,126.5065229,50130
제주특별자치도 서귀포시 중문관광로110번길 32 (색달동)064-738-8510 ,제주,서귀포,서귀포,33.251128,126.412752,50130
제주특별자치도 서귀포시 중정로 53 (서귀동)064-763-8707 ,제주,서귀포,서귀포,33.2477967,126.5621036,50130
제주특별자치도 서귀포시 천제연로 95(색달동)064-738-8915 ,제주,서귀포,서귀포,33.2549983,126.4159059,50130
제주특별자치도 서귀포시 형제해안로 322 (상모리)064-792-8731 ,제주,서귀포,서귀포,33.206799,126.290035,50130
"제주특별자치도 제주시 1100로 3348, 신제주이마트 1층 (노형동)064-748-8657 ",제주,제주,제주,33.484959,126.480478,50110
제주특별자치도 제주시 관덕로 55 (일도일동)064-757-9892 ,제주,제주,제주,33.513349,126.5252435,50110
제주특별자치도 제주시 도령로 27 (노형동)064-745-8914 ,제주,제주,제주,33.4878111,126.4818612,50110
제주특별자치도 제주시 서해안로 380 (용담삼동) 화이트하우스064-745-9817 ,제주,제주,제주,33.512345,126.484564,50110
제주특별자치도 제주시 애월읍 애월해안로 376 064-799-3273 ,제주,제주,제주,33.47278,126.348739,50110
제주특별자치도 제주시 연북로 12 (노형동)064-746-3367 ,제주,제주,제주,33.481794,126.482523,50110
제주특별자치도 제주시 연북로 394 (도남동)064-749-7078 ,제주,제주,제주,33.4803586,126.523452,50110
제주특별자치도 제주시 연삼로 878 (도련일동)064-759-9280 ,제주,제주,제주,33.5117687,126.5804734,50110
제주특별자치도 제주시 일주서로 7306 (외도일동)064-712-3708 ,제주,제주,제주,33.492554,126.427169,50110
제주특별자치도 제주시 조천읍 조함해안로 522 064-783-3537 ,제주,제주,제주,33.542511,126.668567,50110
제주특별자치도 제주시 중앙로 215 (이도이동)064-756-3511 ,제주,제주,제주,33.500516,126.529711,50110
제주특별자치도 제주시 한림읍 한림로 337 064-796-0348 ,제주,제주,제주,33.393839,126.24049,50110
충청남도 계룡시 엄사면 번영로 6 042-551-3420 ,충남,계룡,계룡,36.288381,127.244398,44250
충청남도 공주시 반포면 동학사1로 114 042-822-3623 ,충남,공주,공주,36.36336,127.2535628,44150
충청남도 공주시 번영1로 113 (신관동)041-881-8736 ,충남,공주,공주,36.474648,127.14003,44150
충청남도 논산시 중앙로398번길 13-10041-734-8961 ,충남,논산,논산,36.2012496,127.0899058,44230
충청남도 당진시 서해로 6283 (시곡동)041-358-3628 ,충남,당진,당진,36.903029,126.683873,44270
"충청남도 당진시 시청1로 78, 1층 (읍내동)041-357-8690 ",충남,당진,당진,36.891205,126.638986,44270
충청남도 보령시 대해로 101 (궁촌동)041-931-3714 ,충남,보령,보령,36.3408254,126.5893248,44180
충청남도 서산시 나무장1길 22 (예천동)041-668-3517 ,충남,서산,서산,36.771727,126.440171,44210
"충청남도 서산시 호수공원2로 33, 1~2층 (읍내동)041-664-9685 ",충남,서산,서산,36.776653,126.448646,44210
충청남도 아산시 배방읍 배방로 22 041-549-3696 ,충남,아산,아산,36.774872,127.053978,44200
충청남도 아산시 번영로 232 (모종동)041-543-8962 ,충남,아산,아산,36.783865,127.0162904,44200
충청남도 아산시 어의정로 117 (용화동)041-544-3386 ,충남,아산,아산,36.774397,127.008545,44200
충청남도 아산시 탕정면 탕정면로 10 041-544-3486 ,충남,아산,아산,36.798663,127.058333,44200
충청남도 천안시 동남구 만남로 43 (신부동)041-569-3717 ,충남,천안,천안,36.819309,127.157715,44131
충청남도 천안시 동남구 만남로 9 (신안동)041-553-3720 ,충남,천안,천안,36.81917993,127.1529981,44131
충청남도 천안시 동남구 신부15길 3 (신부동)041-552-3242 ,충남,천안,천안,36.82025,127.1615,44131
충청남도 천안시 동남구 안서3길 3 (안서동)041-523-3423 ,충남,천안,천안,36.830087,127.179779,44131
충청남도 천안시 동남구 청수14로 102 (청당동)041-556-3495 ,충남,천안,천안,36.785895,127.157564,44131
충청남도 천안시 서북구 동서대로 154 (성정동)041-572-7858 ,충남,천안,천안,36.8253941,127.1403512,44133
충청남도 천안시 서북구 두정로 264 (두정동)041-523-3694 ,충남,천안,천안,36.83287888,127.1463156,44133
충청남도 천안시 서북구 부성4길 3 (부성1동)041-556-7484 ,충남,천안,천안,36.833981,127.134838,44133
충청남도 천안시 서북구 불당22대로 67 (불당동)041-561-3572 ,충남,천안,천안,36.8165367,127.1065647,44133
충청남도 천안시 서북구 불당33길 24 (불당동)041-569-3390 ,충남,천안,천안,36.812323,127.108287,44133
충청남도 천안시 서북구 불당34길 2 (불당동)041-523-3657 ,충남,천안,천안,36.805399,127.10609,44133
충청남도 천안시 서북구 불당4로 91 (불당동)041-567-9886 ,충남,천안,천안,36.8100104,127.1109606,44133
충청남도 천안시 서북구 삼성대로 20 (백석동)041-566-3828 ,충남,천안,천안,36.838876,127.122399,44133
충청남도 천안시 서북구 서부대로 405 (쌍용동)041-576-3647 ,충남,천안,천안,36.8035728,127.12718,44133
충청남도 천안시 서북구 충무로 133 (쌍용동)041-575-3472 ,충남,천안,천안,36.793123,127.12223,44133
충청남도 천안시 서북구 충무로 187 (쌍용동) 천안이마트 1층041-577-8388 ,충남,천안,천안,36.795879,127.127159,44133
충청북도 제천시 의림대로 181 (중앙로2가)043-642-3451 ,충북,제천,제천,37.143691,128.213266,43150
충청북도 증평군 증평읍 광장로 40 043-836-3674 ,충남,증평,증평,36.789084,127.578648,43745
충청북도 청주시 상당구 1순환로 1243 (용암동)043-288-3616 ,충북,청주,청주,36.607867,127.503945,43111
충청북도 청주시 상당구 무심동로392번길 20 (서문동)043-224-8513 ,충북,청주,청주,36.635373,127.486041,43111
충청북도 청주시 상당구 산성로 129 (용담동)043-221-3441 ,충북,청주,청주,36.634172,127.50511,43111
충청북도 청주시 서원구 내수동로 113 (사창동)043-272-8546 ,충북,청주,청주,36.633965,127.459715,43112
충청북도 청주시 서원구 복대로 5 (개신동)043-235-8964 ,충북,청주,청주,36.6176114,127.4460855,43112
충청북도 청주시 서원구 사직대로 302 (사직동)043-260-3616 ,충북,청주,청주,36.635848,127.481034,43112
충청북도 청주시 청원구 오창읍 과학산업2로 385 385043-216-8612 ,충북,청주,청주,36.716466,127.423272,43114
"충청북도 청주시 청원구 오창읍 중심상업1로 20 101,102,103,104호043-216-3347 ",충북,청주,청주,36.712751,127.427283,43114
충청북도 청주시 청원구 충청대로107번길 8 (율량동)043-211-8978 ,충북,청주,청주,36.66623,127.493207,43114
충청북도 청주시 흥덕구 1순환로 514 (봉명동)043-262-3165 ,충북,청주,청주,36.646765,127.464772,43113
충청북도 청주시 흥덕구 강서로 121 (강서동)043-237-8743 ,충북,청주,청주,36.625422,127.430108,43113
충청북도 청주시 흥덕구 대농로 43 (복대동) 신영지웰시티 1차 상업시설043-234-8385 ,충북,청주,청주,36.643359,127.427107,43113
충청북도 청주시 흥덕구 오송읍 오송생명로 220 043-232-3491 ,충북,청주,청주,36.629921,127.33282,43113
충청북도 청주시 흥덕구 직지대로 308 (복대동)043-909-4077 ,충북,청주,청주,36.644407,127.426305,43113
충청북도 청주시 흥덕구 풍산로 15 (가경동)043-232-8407 ,충북,청주,청주,36.626769,127.432035,43113
충청북도 충주시 계명대로 227 (연수동)043-846-8590 ,충북,충주,충주,36.982721,127.939889,43130
충청북도 충주시 국원대로 208-1 (금릉동)043-846-3441 ,충북,충주,충주,36.9900658,127.9287563,43130
충청북도 충주시 봉계13길 2 (봉방동)043-843-3444 ,충북,충주,충주,36.980662,127.915191,43130
"충청북도 충주시 예성로 151 C&C몰 106호,107호 (성서동)043-853-8572 ",충북,충주,충주,36.970581,127.933058,43130
